iter	RMSE
7520	0.0176215035
7521	0.0176190902
7522	0.01761725008
7523	0.01761496435
7524	0.01761128516
7525	0.01760942854
7526	0.0176088537
7527	0.01760721441
7528	0.01760524186
7529	0.01760473583
7530	0.01760341651
7531	0.01759963711
7532	0.01759684056
7533	0.01759489868
7534	0.01759287151
7535	0.01759218106
7536	0.01758999318
7537	0.01758908349
7538	0.01758732258
7539	0.0175818375
7540	0.01758081959
7541	0.01757838845
7542	0.01757605289
7543	0.0175754599
7544	0.01757381886
7545	0.0175728212
7546	0.01757210434
7547	0.01756982388
7548	0.01756881076
7549	0.01756657112
7550	0.01756510556
7551	0.01756297684
7552	0.01756084746
7553	0.01756032151
7554	0.01755794426
7555	0.01755696773
7556	0.01755447537
7557	0.01755224107
7558	0.01755141502
7559	0.01754971609
7560	0.01754772767
7561	0.01754693147
7562	0.0175459889
7563	0.01754417684
7564	0.01754228558
7565	0.01754071435
7566	0.0175381653
7567	0.01753548261
7568	0.01752906014
7569	0.01752696058
7570	0.01752582021
7571	0.01752487349
7572	0.01752390897
7573	0.01752192287
7574	0.01751820334
7575	0.01751629644
7576	0.01751071247
7577	0.01750899052
7578	0.01750774104
7579	0.01750691286
7580	0.01750530165
7581	0.01750466861
7582	0.01750310175
7583	0.01749902944
7584	0.01749358553
7585	0.01749212032
7586	0.01749075843
7587	0.0174869815
7588	0.01748475195
7589	0.01748295555
7590	0.01748151762
7591	0.0174806333
7592	0.01748007409
7593	0.01747772078
7594	0.01747629324
7595	0.01747404343
7596	0.01747228979
7597	0.01746968561
7598	0.01746935629
7599	0.01746698694
7600	0.01746542792
7601	0.0174628145
7602	0.01746036087
7603	0.01745973381
7604	0.01745600542
7605	0.01745373961
7606	0.01745233611
7607	0.01745070774
7608	0.01744868935
7609	0.01744781264
7610	0.01744635927
7611	0.01744323244
7612	0.01744039738
7613	0.0174387953
7614	0.01743660048
7615	0.01743483485
7616	0.01743107362
7617	0.01742977573
7618	0.0174276511
7619	0.01742291038
7620	0.01742167794
7621	0.01741907415
7622	0.01741845498
7623	0.01741691325
7624	0.01741598489
7625	0.01741370007
7626	0.01741246142
7627	0.01741056804
7628	0.0174083794
7629	0.01740744519
7630	0.0174052213
7631	0.0174006343
7632	0.01740000788
7633	0.0173989557
7634	0.01739463138
7635	0.01739249339
7636	0.01738965361
7637	0.01738822399
7638	0.01738614145
7639	0.01738383645
7640	0.01738281657
7641	0.01738188204
7642	0.01737739262
7643	0.01737514375
7644	0.01736889716
7645	0.01736654182
7646	0.01736529621
7647	0.01736380174
7648	0.01736187031
7649	0.01735583951
7650	0.01735526342
7651	0.01735307679
7652	0.0173513711
7653	0.01734892423
7654	0.01734722595
7655	0.01734313562
7656	0.01734011242
7657	0.01733911303
7658	0.01733694518
7659	0.01733579481
7660	0.01733482991
7661	0.01733393038
7662	0.01732646106
7663	0.01732313227
7664	0.01732169756
7665	0.01731934161
7666	0.01731706808
7667	0.01731272189
7668	0.01731198159
7669	0.01731095001
7670	0.01731005813
7671	0.01730927943
7672	0.01730764042
7673	0.0173035996
7674	0.01730187814
7675	0.01730086295
7676	0.01730004751
7677	0.01729917566
7678	0.01729500981
7679	0.01729186338
7680	0.01728874989
7681	0.01728787606
7682	0.01728664874
7683	0.01728550751
7684	0.01728394301
7685	0.01728268503
7686	0.01728053384
7687	0.01727543443
7688	0.01727346013
7689	0.01727128957
7690	0.017269642
7691	0.01726770024
7692	0.01726617506
7693	0.01726502954
7694	0.01726235621
7695	0.01726174951
7696	0.0172609825
7697	0.01725976189
7698	0.01725710151
7699	0.01725595393
7700	0.01725483391
7701	0.01724575601
7702	0.01724390492
7703	0.01724237509
7704	0.01723998704
7705	0.0172373811
7706	0.01723665948
7707	0.01723580035
7708	0.0172343195
7709	0.01723038217
7710	0.0172252474
7711	0.01722173138
7712	0.01722116722
7713	0.0172195068
7714	0.01721644722
7715	0.01721386226
7716	0.01721248647
7717	0.01721175163
7718	0.01720960855
7719	0.01720838041
7720	0.01720551825
7721	0.01720385071
7722	0.01720208099
7723	0.01719909104
7724	0.01719817738
7725	0.01719692674
7726	0.01719480412
7727	0.01719157187
7728	0.01718738095
7729	0.01718583013
7730	0.01718097644
7731	0.01718054031
7732	0.017179071
7733	0.01717750631
7734	0.01717364106
7735	0.01717333224
7736	0.01717182659
7737	0.01717073649
7738	0.01716863096
7739	0.01716533722
7740	0.01716423294
7741	0.01716246181
7742	0.01716133473
7743	0.01715901522
7744	0.01715669665
7745	0.01715350839
7746	0.01715162142
7747	0.01715118763
7748	0.01714368596
7749	0.01713498326
7750	0.01713328508
7751	0.01713168491
7752	0.01712945377
7753	0.01712749835
7754	0.01712421992
7755	0.01712190894
7756	0.01711488109
7757	0.01711398439
7758	0.01710991345
7759	0.01710838409
7760	0.01710661399
7761	0.01710537363
7762	0.0171037592
7763	0.01710286869
7764	0.01710166774
7765	0.01709991423
7766	0.01709521914
7767	0.01709316978
7768	0.01709240659
7769	0.01709084393
7770	0.01708877902
7771	0.01708669908
7772	0.01708565625
7773	0.01708495672
7774	0.01708308479
7775	0.01708218747
7776	0.0170809474
7777	0.01707963484
7778	0.0170771504
7779	0.01707512578
7780	0.01707274712
7781	0.0170697734
7782	0.01706408651
7783	0.01706207611
7784	0.01706134702
7785	0.01705954073
7786	0.01705722262
7787	0.01705436074
7788	0.01705302996
7789	0.01705199985
7790	0.0170504432
7791	0.01704976586
7792	0.01704749299
7793	0.01704652075
7794	0.01704373565
7795	0.01704225681
7796	0.01704061158
7797	0.01703952282
7798	0.01703652204
7799	0.01703536121
7800	0.01703337059
7801	0.01703191622
7802	0.01703036037
7803	0.01702889098
7804	0.01702671669
7805	0.01702499833
7806	0.01701625591
7807	0.01701435529
7808	0.01700972927
7809	0.01700614519
7810	0.01700571157
7811	0.01699607638
7812	0.01699383342
7813	0.01699340377
7814	0.01699002583
7815	0.01698703596
7816	0.01698662486
7817	0.01698461762
7818	0.0169823991
7819	0.0169803453
7820	0.01697851703
7821	0.01696979108
7822	0.01696869795
7823	0.01696603842
7824	0.01696505299
7825	0.01696277269
7826	0.01695587275
7827	0.01695412886
7828	0.01695357574
7829	0.01694809926
7830	0.01694613282
7831	0.01694389085
7832	0.01694286973
7833	0.0169417454
7834	0.01694097076
7835	0.01693899744
7836	0.01693662532
7837	0.01693195057
7838	0.01693056811
7839	0.0169294216
7840	0.01692763881
7841	0.01692651114
7842	0.01692393645
7843	0.01692333894
7844	0.01692115361
7845	0.01691886698
7846	0.01691687822
7847	0.01691470703
7848	0.01691333195
7849	0.01691134305
7850	0.01691062261
7851	0.01690789051
7852	0.01690665609
7853	0.01690567806
7854	0.01690072624
7855	0.01689715817
7856	0.01689438894
7857	0.01689207283
7858	0.01688302741
7859	0.01687797736
7860	0.01687736443
7861	0.01687520848
7862	0.01687410944
7863	0.0168665908
7864	0.01686485549
7865	0.01686427232
7866	0.01686262437
7867	0.0168596881
7868	0.01685884003
7869	0.01685759007
7870	0.0168559728
7871	0.01685470984
7872	0.01685131157
7873	0.01685065204
7874	0.01684833036
7875	0.01684484577
7876	0.01684375792
7877	0.01684250749
7878	0.01684097931
7879	0.01683869622
7880	0.01683582635
7881	0.0168343141
7882	0.01682944514
7883	0.01682816978
7884	0.01682641709
7885	0.0168174138
7886	0.01681296966
7887	0.01681148695
7888	0.01680838113
7889	0.0168049529
7890	0.01680274053
7891	0.01680193624
7892	0.01680067902
7893	0.01679966413
7894	0.0167974992
7895	0.01679682735
7896	0.01679580733
7897	0.01679379576
7898	0.01679267376
7899	0.01679149651
7900	0.01678923531
7901	0.01678773263
7902	0.01678612193
7903	0.01678173265
7904	0.01677684627
7905	0.01677544035
7906	0.01677484796
7907	0.01677343976
7908	0.01677129692
7909	0.01676999631
7910	0.01676662704
7911	0.01676500394
7912	0.01676279465
7913	0.01676080374
7914	0.01676002449
7915	0.01675769334
7916	0.01675653548
7917	0.01675492047
7918	0.01675456063
7919	0.01675275729
7920	0.01675205963
7921	0.01675163336
7922	0.0167505294
7923	0.01674720926
7924	0.01674387184
7925	0.01674115563
7926	0.01673964006
7927	0.01673796437
7928	0.01673600679
7929	0.01672755305
7930	0.01672610534
7931	0.01671784497
7932	0.01671675254
7933	0.0167156798
7934	0.01671375499
7935	0.01670997742
7936	0.01670771889
7937	0.016706443
7938	0.01670468433
7939	0.01670152514
7940	0.01670016739
7941	0.0166997475
7942	0.01669782269
7943	0.01669457519
7944	0.01669301921
7945	0.01669126323
7946	0.01668848067
7947	0.01668747432
7948	0.01668399575
7949	0.01668255423
7950	0.01668145926
7951	0.01667948952
7952	0.01667813735
7953	0.01667559391
7954	0.01667328023
7955	0.01667270222
7956	0.01667072686
7957	0.01666977198
7958	0.01666694389
7959	0.01666492795
7960	0.01666024109
7961	0.01665711549
7962	0.01665306557
7963	0.01665074016
7964	0.01664992187
7965	0.01664239585
7966	0.0166410493
7967	0.01663906104
7968	0.0166339402
7969	0.01663211265
7970	0.01663089069
7971	0.01662931381
7972	0.0166235395
7973	0.01662201223
7974	0.01662074123
7975	0.0166184089
7976	0.01661775885
7977	0.0166168193
7978	0.01661385566
7979	0.01661271802
7980	0.01661097715
7981	0.0166087034
7982	0.01660662891
7983	0.01660489241
7984	0.01660220014
7985	0.01659949262
7986	0.01659865575
7987	0.01659659241
7988	0.01659570105
7989	0.0165948927
7990	0.0165934831
7991	0.01659130794
7992	0.01658671351
7993	0.01658458054
7994	0.01658377617
7995	0.01658073186
7996	0.0165773453
7997	0.01657502951
7998	0.01657076657
7999	0.01656966548
8000	0.01656521147
8001	0.01656385827
8002	0.01656316933
8003	0.01656121924
8004	0.0165595425
8005	0.01655878242
8006	0.01655729712
8007	0.01655501951
8008	0.01655313426
8009	0.01655248044
8010	0.01655002941
8011	0.01654810779
8012	0.01654651539
8013	0.0165456643
8014	0.01654262216
8015	0.01654149808
8016	0.01653918033
8017	0.01653765865
8018	0.01653619776
8019	0.01653551131
8020	0.01653470011
8021	0.01653103205
8022	0.01653017497
8023	0.01652484136
8024	0.01652128617
8025	0.01651981021
8026	0.01651908255
8027	0.01651837991
8028	0.01651346362
8029	0.01651297801
8030	0.01651189109
8031	0.01650985225
8032	0.01650850072
8033	0.01650700414
8034	0.01650543323
8035	0.01650442337
8036	0.01650302274
8037	0.01650023026
8038	0.01649679396
8039	0.01649450092
8040	0.0164863469
8041	0.01648526032
8042	0.01648255727
8043	0.01648061849
8044	0.01647964672
8045	0.01647860999
8046	0.01647738755
8047	0.01647608548
8048	0.01647502826
8049	0.01647467798
8050	0.01647371408
8051	0.01647070436
8052	0.01646801519
8053	0.01646570914
8054	0.01646189058
8055	0.0164610198
8056	0.01645826605
8057	0.0164542641
8058	0.01645292242
8059	0.0164476559
8060	0.01644552946
8061	0.01643720934
8062	0.01643667718
8063	0.01643470612
8064	0.01643315085
8065	0.01642953119
8066	0.01642709532
8067	0.01642506727
8068	0.01642378819
8069	0.01642234062
8070	0.01641909161
8071	0.01641804725
8072	0.01641603324
8073	0.01641486181
8074	0.01641424938
8075	0.01641176368
8076	0.01640878982
8077	0.0164056386
8078	0.01640363804
8079	0.0164017649
8080	0.01640027636
8081	0.01639832076
8082	0.016396892
8083	0.01638967326
8084	0.01638843757
8085	0.01638650195
8086	0.01638491999
8087	0.01638397344
8088	0.01638218241
8089	0.01638135461
8090	0.01637988434
8091	0.01637773952
8092	0.01637676837
8093	0.01637521184
8094	0.01637271732
8095	0.0163716342
8096	0.01636984286
8097	0.01636798632
8098	0.01636471613
8099	0.01636227088
8100	0.01635970279
8101	0.01635789439
8102	0.01635604275
8103	0.0163554911
8104	0.01635153611
8105	0.01634798545
8106	0.01634472842
8107	0.01634271269
8108	0.01634131796
8109	0.01634055409
8110	0.01633827899
8111	0.01633686305
8112	0.01633495446
8113	0.01633097826
8114	0.01632851194
8115	0.01631949351
8116	0.01631797039
8117	0.01631336705
8118	0.01630988603
8119	0.01630598834
8120	0.01630360663
8121	0.01630199013
8122	0.01629909692
8123	0.01629600924
8124	0.01629491754
8125	0.0162874016
8126	0.01628563266
8127	0.01628295232
8128	0.01628261394
8129	0.01628204753
8130	0.01628010829
8131	0.01627800305
8132	0.01627595613
8133	0.01627153155
8134	0.01626806777
8135	0.01626613328
8136	0.01626535437
8137	0.0162636672
8138	0.01626189651
8139	0.01625589733
8140	0.01625451454
8141	0.01625310488
8142	0.01625027138
8143	0.01624825991
8144	0.01624707804
8145	0.01624540578
8146	0.01624454277
8147	0.01624063607
8148	0.01623293002
8149	0.01623091211
8150	0.01623048717
8151	0.01622839374
8152	0.01622473142
8153	0.01622387009
8154	0.01622229724
8155	0.01621891117
8156	0.01621811506
8157	0.01621769461
8158	0.01621697906
8159	0.01621568216
8160	0.01621457685
8161	0.01621185089
8162	0.0162107129
8163	0.01620900521
8164	0.01620809269
8165	0.01620531394
8166	0.01620295576
8167	0.01620124281
8168	0.01620038381
8169	0.01619962297
8170	0.0161982266
8171	0.01619627593
8172	0.01619511798
8173	0.01619387857
8174	0.01619186387
8175	0.01619100136
8176	0.01618903259
8177	0.01618707026
8178	0.01618513014
8179	0.01618256691
8180	0.01618071642
8181	0.01617920813
8182	0.01617879989
8183	0.01617720642
8184	0.0161767371
8185	0.01617257566
8186	0.01617026766
8187	0.01616880595
8188	0.01616761618
8189	0.01616450607
8190	0.01616229165
8191	0.01616096897
8192	0.0161538899
8193	0.01615199506
8194	0.0161510127
8195	0.01614735763
8196	0.01614540758
8197	0.01614411372
8198	0.01614155703
8199	0.01613733774
8200	0.01613618627
8201	0.01613429261
8202	0.01613361956
8203	0.01613226796
8204	0.01612445466
8205	0.01612211085
8206	0.01611993439
8207	0.01611465128
8208	0.01611034726
8209	0.0161088629
8210	0.01610697607
8211	0.01610530272
8212	0.01610271233
8213	0.01610207575
8214	0.01610009562
8215	0.01609907199
8216	0.01609687014
8217	0.01609441134
8218	0.01609351293
8219	0.01609068218
8220	0.01608892876
8221	0.01608495747
8222	0.01608400926
8223	0.01608214666
8224	0.01608136744
8225	0.01608021876
8226	0.01607872712
8227	0.01607584901
8228	0.01607428623
8229	0.01607275875
8230	0.01607024263
8231	0.01606737607
8232	0.01606612547
8233	0.01606483599
8234	0.01606153715
8235	0.01606018489
8236	0.0160585566
8237	0.0160576109
8238	0.01605520984
8239	0.01604756326
8240	0.01604535932
8241	0.01604112289
8242	0.0160342465
8243	0.01603162725
8244	0.016029749
8245	0.01602556344
8246	0.01602450864
8247	0.01602362229
8248	0.01602174805
8249	0.01602068583
8250	0.01601867096
8251	0.01601752214
8252	0.01601460483
8253	0.0160120537
8254	0.01601011404
8255	0.01600679327
8256	0.01600465185
8257	0.01600272028
8258	0.0159982122
8259	0.01599690617
8260	0.01599172009
8261	0.01598848821
8262	0.01598667348
8263	0.01598575001
8264	0.01598467705
8265	0.01598031613
8266	0.01597549796
8267	0.01597409427
8268	0.01597168369
8269	0.01597092266
8270	0.01596767925
8271	0.01596603057
8272	0.01596504321
8273	0.01596257851
8274	0.01596091363
8275	0.01595950726
8276	0.01595792781
8277	0.0159565729
8278	0.01595501553
8279	0.01595065513
8280	0.01594912534
8281	0.01594736677
8282	0.01594360792
8283	0.0159394808
8284	0.01593763065
8285	0.01593372177
8286	0.01593054943
8287	0.01592755955
8288	0.01592644106
8289	0.0159252725
8290	0.01592375861
8291	0.01592180164
8292	0.01591923159
8293	0.01591718925
8294	0.01591545084
8295	0.0159146889
8296	0.01591404718
8297	0.01591363003
8298	0.01591299676
8299	0.01590887618
8300	0.0159079801
8301	0.01590387451
8302	0.01590343784
8303	0.01589970599
8304	0.0158970745
8305	0.01589660178
8306	0.01589533085
8307	0.01589318821
8308	0.01589146658
8309	0.01588980296
8310	0.01588889754
8311	0.01588814836
8312	0.01588679019
8313	0.01588555536
8314	0.01588351653
8315	0.01588219397
8316	0.01588090599
8317	0.01588032614
8318	0.01587861666
8319	0.01587651061
8320	0.01587475436
8321	0.01587267203
8322	0.01587186322
8323	0.01587001167
8324	0.01586328067
8325	0.01585932613
8326	0.01585698949
8327	0.01585301616
8328	0.01585149963
8329	0.01584821364
8330	0.01584589585
8331	0.01584405603
8332	0.01584053467
8333	0.01583571074
8334	0.01583290966
8335	0.01583095538
8336	0.01582940019
8337	0.01582592392
8338	0.01582313726
8339	0.01582091942
8340	0.01581931385
8341	0.0158180262
8342	0.01581641142
8343	0.01581522084
8344	0.01581385513
8345	0.01581259235
8346	0.01581112077
8347	0.01580977961
8348	0.01580888221
8349	0.01580731059
8350	0.01580567174
8351	0.01580418762
8352	0.01580229628
8353	0.01579825508
8354	0.01579684287
8355	0.0157949488
8356	0.01579326869
8357	0.01579219752
8358	0.0157903925
8359	0.01578869983
8360	0.01578395512
8361	0.01578308957
8362	0.01578149074
8363	0.01578071904
8364	0.01577837305
8365	0.01577380294
8366	0.01577039666
8367	0.01576852492
8368	0.01576638005
8369	0.01576332982
8370	0.01575795392
8371	0.01575322305
8372	0.01575238177
8373	0.0157499903
8374	0.01574887822
8375	0.01574769998
8376	0.01574667731
8377	0.01574358964
8378	0.01574287071
8379	0.01573883591
8380	0.01573627523
8381	0.01573399179
8382	0.01573288613
8383	0.01572887278
8384	0.01572718287
8385	0.01572481189
8386	0.01572389205
8387	0.01572227171
8388	0.01572070538
8389	0.01572029717
8390	0.01571800332
8391	0.01571727817
8392	0.01571531931
8393	0.0157136417
8394	0.01571065493
8395	0.01570899363
8396	0.01570783836
8397	0.01570616667
8398	0.01570318388
8399	0.01570151098
8400	0.01569826794
8401	0.01569542714
8402	0.01569382982
8403	0.01569224554
8404	0.01569002784
8405	0.01568857708
8406	0.01568563398
8407	0.01567974692
8408	0.01567732158
8409	0.01567616062
8410	0.01567449952
8411	0.0156731509
8412	0.01566574378
8413	0.01566432364
8414	0.01566302516
8415	0.01566086139
8416	0.01566013478
8417	0.015658858
8418	0.01565656751
8419	0.01565412451
8420	0.01565341506
8421	0.01564948257
8422	0.01564817592
8423	0.01564708976
8424	0.01564418659
8425	0.01564279008
8426	0.01564153406
8427	0.01564062457
8428	0.01563848861
8429	0.01563747381
8430	0.01563476595
8431	0.0156341223
8432	0.01563272224
8433	0.01563192143
8434	0.01563141054
8435	0.01562941358
8436	0.01562843668
8437	0.01562765641
8438	0.01562444619
8439	0.01562204105
8440	0.0156212859
8441	0.01562047497
8442	0.01561916731
8443	0.01561787913
8444	0.01561651768
8445	0.01561531312
8446	0.01561456492
8447	0.01561311128
8448	0.01561248672
8449	0.01561096305
8450	0.01560862845
8451	0.01560660699
8452	0.01560310183
8453	0.0156016789
8454	0.01559923479
8455	0.01559785508
8456	0.01559628581
8457	0.01559543078
8458	0.01559430752
8459	0.01559140593
8460	0.01559044828
8461	0.01558436892
8462	0.01558396571
8463	0.01557927733
8464	0.01557878959
8465	0.01557656732
8466	0.0155747284
8467	0.01557232403
8468	0.0155707698
8469	0.01556990664
8470	0.01556251929
8471	0.01556130689
8472	0.0155540668
8473	0.01555257413
8474	0.01555032955
8475	0.01554802301
8476	0.01554653107
8477	0.01554467659
8478	0.01554406124
8479	0.01554181682
8480	0.01553526734
8481	0.0155342593
8482	0.01553242657
8483	0.01553076346
8484	0.01553041433
8485	0.01552737058
8486	0.01552629592
8487	0.01552550924
8488	0.01552435752
8489	0.01552292249
8490	0.01552004303
8491	0.01551946641
8492	0.0155189241
8493	0.01551769518
8494	0.01551684456
8495	0.01551369561
8496	0.01551291266
8497	0.01551098901
8498	0.01550879383
8499	0.01550788647
8500	0.01550735006
8501	0.01550653921
8502	0.01550474991
8503	0.01550313403
8504	0.01550042219
8505	0.01549663639
8506	0.01549169943
8507	0.01548983846
8508	0.01548761617
8509	0.01548636944
8510	0.01548460701
8511	0.01548259457
8512	0.01548115499
8513	0.01548018858
8514	0.01547834429
8515	0.01547508222
8516	0.01547225556
8517	0.01547051982
8518	0.01546646912
8519	0.01546475107
8520	0.01546336982
8521	0.01546164875
8522	0.01546065388
8523	0.01545981403
8524	0.01545852997
8525	0.01545772911
8526	0.01545601646
8527	0.015454879
8528	0.01545278982
8529	0.01545146478
8530	0.01545024876
8531	0.01544879756
8532	0.01544639127
8533	0.01544504757
8534	0.01544371254
8535	0.0154423987
8536	0.01543824242
8537	0.01543653663
8538	0.01543412357
8539	0.01543276629
8540	0.01543015173
8541	0.01542624353
8542	0.01542419822
8543	0.01542113878
8544	0.01541985356
8545	0.01541871346
8546	0.01541735248
8547	0.01541645665
8548	0.01541500524
8549	0.01541308737
8550	0.01541128925
8551	0.01540850306
8552	0.0154075082
8553	0.01540584955
8554	0.01540371916
8555	0.01540246273
8556	0.01540118414
8557	0.01540007231
8558	0.01539895335
8559	0.01539731714
8560	0.01539611237
8561	0.01539225937
8562	0.01539090752
8563	0.01538964856
8564	0.01538664307
8565	0.01538356726
8566	0.01538262633
8567	0.01538181563
8568	0.01537942631
8569	0.01537803065
8570	0.01537629846
8571	0.01537499104
8572	0.01537429587
8573	0.01537353202
8574	0.01537279152
8575	0.01537101738
8576	0.01537014559
8577	0.01536742667
8578	0.01536653038
8579	0.0153629724
8580	0.01536047967
8581	0.01535852064
8582	0.01535578451
8583	0.01535390871
8584	0.01535163075
8585	0.01535012847
8586	0.01534583959
8587	0.01534399355
8588	0.01534229719
8589	0.01534113613
8590	0.01533876454
8591	0.01533761544
8592	0.01533615828
8593	0.01533278103
8594	0.01533127505
8595	0.01533071274
8596	0.01532930266
8597	0.01532487229
8598	0.01532318949
8599	0.01532168333
8600	0.01532073221
8601	0.01531817298
8602	0.01531650828
8603	0.01531530401
8604	0.01531419685
8605	0.01531131798
8606	0.01530775608
8607	0.01530506162
8608	0.01530194486
8609	0.01530026746
8610	0.01529581462
8611	0.01529384635
8612	0.01529231844
8613	0.01529136985
8614	0.01529085564
8615	0.0152885426
8616	0.01528776889
8617	0.0152864845
8618	0.01528255188
8619	0.0152812417
8620	0.01527864631
8621	0.01527791172
8622	0.01527649998
8623	0.01527336198
8624	0.01527199794
8625	0.01527081289
8626	0.01526858234
8627	0.01526690646
8628	0.01526583126
8629	0.01526435432
8630	0.01526214573
8631	0.01526101918
8632	0.01525706652
8633	0.01525162
8634	0.01525026298
8635	0.01524821604
8636	0.01524690592
8637	0.01524489839
8638	0.01524297522
8639	0.01524080297
8640	0.01524016383
8641	0.0152338756
8642	0.01523250291
8643	0.01523059423
8644	0.01522938014
8645	0.01522830966
8646	0.0152270596
8647	0.01522594673
8648	0.01522430465
8649	0.01522201136
8650	0.01522085777
8651	0.01521992998
8652	0.0152192004
8653	0.0152147683
8654	0.01521421504
8655	0.01521218291
8656	0.01520871346
8657	0.01520498122
8658	0.01520370528
8659	0.01520032973
8660	0.01519990071
8661	0.01519806484
8662	0.01519660247
8663	0.01519566481
8664	0.01519456735
8665	0.01519266852
8666	0.01519211461
8667	0.01519021474
8668	0.01518832114
8669	0.01518719411
8670	0.01518119951
8671	0.01517756951
8672	0.01517533187
8673	0.01517393901
8674	0.01517230279
8675	0.0151710853
8676	0.01516938202
8677	0.01516844005
8678	0.0151666247
8679	0.01516420971
8680	0.01516038528
8681	0.01515891962
8682	0.01515675057
8683	0.01515605678
8684	0.01515374977
8685	0.01515135546
8686	0.01514891847
8687	0.01514816341
8688	0.0151458519
8689	0.01514469036
8690	0.01514238292
8691	0.01513988979
8692	0.01513728638
8693	0.0151366173
8694	0.0151340414
8695	0.01513324746
8696	0.01513187711
8697	0.01512954026
8698	0.01512843933
8699	0.01512681691
8700	0.01512238575
8701	0.01512132855
8702	0.01511943068
8703	0.0151181227
8704	0.01511739621
8705	0.01511692322
8706	0.01511488104
8707	0.01510961497
8708	0.0151025574
8709	0.01510212201
8710	0.01510052319
8711	0.01509953944
8712	0.01509861311
8713	0.01509735351
8714	0.01509557598
8715	0.01509466303
8716	0.01509359337
8717	0.01509223737
8718	0.01508928091
8719	0.0150811107
8720	0.01508012241
8721	0.01507853391
8722	0.01507473407
8723	0.01507041326
8724	0.01506630104
8725	0.01506544072
8726	0.01506207129
8727	0.01505845839
8728	0.01505661391
8729	0.01505500858
8730	0.01505425849
8731	0.01505300016
8732	0.01505230803
8733	0.01505064189
8734	0.01504904432
8735	0.01504790789
8736	0.01504618851
8737	0.01504511357
8738	0.01504399159
8739	0.01504322931
8740	0.0150410153
8741	0.01503916058
8742	0.01503805164
8743	0.01503695427
8744	0.01503645856
8745	0.01503387486
8746	0.01503199278
8747	0.01503026849
8748	0.01502761346
8749	0.01502621924
8750	0.01502348447
8751	0.01501921982
8752	0.01501839582
8753	0.01501728723
8754	0.01501591751
8755	0.0150151508
8756	0.01501347545
8757	0.015011963
8758	0.01500799829
8759	0.01500648405
8760	0.01500569144
8761	0.01500344516
8762	0.0150020323
8763	0.01500157651
8764	0.01499815737
8765	0.0149968333
8766	0.01499535566
8767	0.01499384319
8768	0.0149923574
8769	0.01498974245
8770	0.01498604366
8771	0.01498491827
8772	0.01498228298
8773	0.01497972728
8774	0.0149776343
8775	0.01497487646
8776	0.01497263143
8777	0.01497098817
8778	0.01496990664
8779	0.0149684286
8780	0.01496740662
8781	0.01496675656
8782	0.01496494262
8783	0.01496428208
8784	0.01496347739
8785	0.01496212226
8786	0.01496147715
8787	0.01496036902
8788	0.01495936071
8789	0.01495566234
8790	0.01495422537
8791	0.01495255609
8792	0.01495187953
8793	0.01494935893
8794	0.01494715673
8795	0.01494555659
8796	0.01494388657
8797	0.01494312548
8798	0.01493893518
8799	0.01493804995
8800	0.01493577691
8801	0.01493491234
8802	0.01493203572
8803	0.01493149232
8804	0.01493035611
8805	0.01492890672
8806	0.01492763479
8807	0.01492636325
8808	0.01492484443
8809	0.01492422019
8810	0.01492310756
8811	0.01492245725
8812	0.01492073372
8813	0.0149182394
8814	0.01491246924
8815	0.01491090513
8816	0.01490977968
8817	0.01490805569
8818	0.0149069916
8819	0.0149060245
8820	0.01490489633
8821	0.01489951116
8822	0.01489871756
8823	0.0148980642
8824	0.01489641186
8825	0.01489598507
8826	0.01489118365
8827	0.01489033932
8828	0.01488830862
8829	0.01488608591
8830	0.01488471085
8831	0.01488160658
8832	0.01487932155
8833	0.01487882807
8834	0.01487812726
8835	0.01487703469
8836	0.01487328209
8837	0.0148701925
8838	0.01486862004
8839	0.01486706198
8840	0.01486643385
8841	0.01486550625
8842	0.01486342269
8843	0.01486273651
8844	0.01486077471
8845	0.01485895182
8846	0.01485727229
8847	0.01485596433
8848	0.01485375307
8849	0.01484923757
8850	0.01484772075
8851	0.01484722019
8852	0.01484379268
8853	0.01484281514
8854	0.0148420589
8855	0.01483926961
8856	0.0148349836
8857	0.01483299513
8858	0.01483148963
8859	0.01483104529
8860	0.01482999775
8861	0.01482850025
8862	0.01482756387
8863	0.01482607374
8864	0.0148249045
8865	0.01482288061
8866	0.0148207709
8867	0.01481892484
8868	0.01481823371
8869	0.01481757925
8870	0.01481574842
8871	0.01481501718
8872	0.014813446
8873	0.01481214008
8874	0.01480970558
8875	0.01480859116
8876	0.01480144173
8877	0.01480010052
8878	0.01479782838
8879	0.01479620741
8880	0.01479388513
8881	0.01479236428
8882	0.01479107368
8883	0.01478816682
8884	0.01478457479
8885	0.01478208402
8886	0.01478141695
8887	0.01477996117
8888	0.01477925147
8889	0.0147783113
8890	0.01477486204
8891	0.01477374594
8892	0.01477270836
8893	0.01477145493
8894	0.01476906339
8895	0.01476637574
8896	0.01476535529
8897	0.01476475419
8898	0.01476258713
8899	0.01476129806
8900	0.01476045838
8901	0.01475960876
8902	0.01475643934
8903	0.01475408745
8904	0.0147526482
8905	0.0147517816
8906	0.01475000892
8907	0.0147484498
8908	0.01474674851
8909	0.01474004808
8910	0.01473851194
8911	0.01473746648
8912	0.01473627293
8913	0.01473464027
8914	0.01472721095
8915	0.0147266097
8916	0.01472493926
8917	0.01472375067
8918	0.01472127378
8919	0.01472058605
